id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob,interaction
197582,GEO-1992-1-259-232,1992,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1992-09-27 Shevardnadze accuses Russia of interference.,-,-,-,Itar-tass news agency,4,Abkhazia region,-,Abkhazia region,-,43.0,41.5,POINT (41.5 43),191964,Georgia,372,Europe,1,1,09/26/1992 00:00:00,09/26/1992 00:00:00,1,0,0,0,1,1,1,372.0,-,41
197585,GEO-1992-1-289-169,1992,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1992-01-28 GEORGIAN TROOPS SEIZE GAMSAKHURDIA STRONGHOLD.,-,-,-,The head of the town's hospita,2,Poti town,north of Poti,Samegrelo-Zemo Svaneti rerion,-,42.141944,41.676389,POINT (41.676389 42.141944),190524,Georgia,372,Europe,1,1,01/27/1992 00:00:00,01/27/1992 00:00:00,3,0,3,0,6,6,6,372.0,-,41
197587,GEO-1992-1-259-262,1992,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"Reuters 1992-08-17 GEORGIA THREATENS USE OF FORCE, RUSSIA STAYS NEUTRAL.",-,-,-,Shevardnaze and Abkhazia's health ministry,4,Abkhazia region,-,Abkhazia region,-,43.0,41.5,POINT (41.5 43),191964,Georgia,372,Europe,1,1,08/17/1992 00:00:00,08/17/1992 00:00:00,0,0,0,40,40,50,40,372.0,-,41
197602,GEO-1992-1-289-170,1992,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1992-03-16 REBELS ABANDON TOUGH DEMANDS IN GEORGIAN TALKS.,-,-,-,military officials,1,Zugdidi village,Zugdidi,Samegrelo-Zemo Svaneti rerion,Zugudidi district,42.509139,41.866992,POINT (41.866992 42.509139),191244,Georgia,372,Europe,1,1,03/16/1992 00:00:00,03/16/1992 00:00:00,6,0,0,0,6,6,6,372.0,-,41
197605,GEO-1992-1-259-264,1992,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1992-12-30 Fighting in Abkhazia - Georgians claim to seize Ochamchire.,-,-,-,Georgian military authorities,3,Ochamchira district,Ochamchirskiy rayon,Abkhazia region,Ochamchira district,42.916667,41.75,POINT (41.75 42.916667),191244,Georgia,372,Europe,1,1,12/30/1992 00:00:00,12/30/1992 00:00:00,0,0,0,0,0,15,0,372.0,-,41
197606,GEO-1992-1-259-265,1992,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1992-12-31 Russian and Georgian defence ministers to meet - Sukhumi under fire.,-,-,-,Georgian miltiary command,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,12/29/1992 00:00:00,12/29/1992 00:00:00,0,1,0,0,1,1,1,372.0,-,41
197612,GEO-1992-1-259-236,1992,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1992-10-01 Further losses reported in fighting in Abkhazia.,-,-,-,AFP,4,Abkhazia region,-,Abkhazia region,-,43.0,41.5,POINT (41.5 43),191964,Georgia,372,Europe,1,1,09/30/1992 00:00:00,09/30/1992 00:00:00,19,0,0,0,19,19,19,372.0,-,41
197614,GEO-1992-1-289-171,1992,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1992-03-16 REBELS ABANDON TOUGH DEMANDS IN GEORGIAN TALKS.,-,-,-,-,1,Zugdidi village,Zugdidi,Samegrelo-Zemo Svaneti rerion,Zugudidi district,42.509139,41.866992,POINT (41.866992 42.509139),191244,Georgia,372,Europe,1,1,03/16/1992 00:00:00,03/16/1992 00:00:00,4,0,0,0,4,4,4,372.0,-,41
197615,GEO-1992-1-259-237,1992,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1992-10-01 Further losses reported in fighting in Abkhazia.,-,-,-,local military commander,1,Kolkhida village,"village of Kolkhida, in the Gagra region",Abkhazia region,Gagra district,43.253501,40.306898,POINT (40.306898 43.253501),191961,Georgia,372,Europe,1,1,09/30/1992 00:00:00,09/30/1992 00:00:00,0,5,0,0,5,5,5,372.0,-,41
197616,GEO-1992-1-259-266,1992,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1992-12-31 Shevardnadze flies to Abkhazia with peace plan.,-,-,-,Itar-tass news agency,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,12/31/1992 00:00:00,12/31/1992 00:00:00,0,0,0,4,4,4,4,372.0,-,41
197630,GEO-1992-1-259-238,1992,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1992-10-01 Further losses reported in fighting in Abkhazia.,-,-,-,Georgian military sources,3,Ochamchira district,"In Ochamchire, south Abkhazia",Abkhazia region,Ochamchira district,42.916667,41.75,POINT (41.75 42.916667),191244,Georgia,372,Europe,1,1,09/30/1992 00:00:00,09/30/1992 00:00:00,4,0,0,0,4,4,4,372.0,-,41
197631,GEO-1992-1-289-172,1992,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,BBC 1992-04-02 State Council extends curfew in Tbilisi.,-,-,-,Itar-tass news agency,1,Poti town,Poti,Samegrelo-Zemo Svaneti rerion,Poti district,42.141944,41.676389,POINT (41.676389 42.141944),190524,Georgia,372,Europe,1,1,04/01/1992 00:00:00,04/01/1992 00:00:00,4,0,0,0,4,4,4,372.0,-,41
197632,GEO-1992-1-289-173,1992,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,BBC 1992-04-04 Government troops push back Gamsakhurdia loyalists.,-,-,-,Itar-tass news agency,1,Poti town,Poti,Samegrelo-Zemo Svaneti rerion,-,42.141944,41.676389,POINT (41.676389 42.141944),190524,Georgia,372,Europe,1,4,03/26/1992 00:00:00,04/03/1992 00:00:00,0,9,0,0,9,9,9,372.0,-,41
194865,GEO-1993-1-259-296,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-01-05 Georgia seeks U.N. peacekeepers as fighting flares.,-,-,-,Georgian military spokesman and Commonwealth TV,5,Gumista river,along Gumista river,Abkhazia region,-,43.054959,40.996664,POINT (40.996664 43.054959),191962,Georgia,372,Europe,1,1,01/05/1993 00:00:00,01/05/1993 00:00:00,4,2,0,0,6,6,6,372.0,-,41
194866,GEO-1993-1-259-321,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-05-19 SHELLING OF MEMORIAL SERVICE IN ABKHAZ WAR KILLS SEVEN.,-,-,-,Georgian defence ministry,1,Tsageri village,village of Tsageri,Racha-Lochkhumi-Kvemo Svaneti region,Tsageri district,42.649722,42.759722,POINT (42.759722 42.649722),191246,Georgia,372,Europe,1,1,05/16/1993 00:00:00,05/16/1993 00:00:00,0,0,0,0,0,7,0,372.0,-,41
194867,GEO-1993-1-259-340,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-07-07 ABKHAZ MILITARY SITUATION ON 5TH-6TH JULY.,-,-,-,Abkhaz health ministry,5,Gumista river,Gumista river front,Abkhazia region,-,43.054959,40.996664,POINT (40.996664 43.054959),191962,Georgia,372,Europe,2,2,07/02/1993 00:00:00,07/05/1993 00:00:00,0,0,0,19,19,19,19,372.0,-,41
194868,GEO-1993-1-259-359,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-09-16 Abkhazian rebels said attacking regional capital.,-,-,-,Georgian military command in Ochamchira,2,Ochamichira town,near Ochamichira,Abkhazia region,Ochamchira district,42.709429,41.474563,POINT (41.474563 42.709429),191243,Georgia,372,Europe,1,1,09/16/1993 00:00:00,09/16/1993 00:00:00,10,0,0,0,10,14,10,372.0,-,41
194869,GEO-1993-1-289-385,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-21 Georgian rebels angered by Russian 'interference'.,-,-,-,Georgian defence ministry,6,Georgia,-,-,-,42.0,43.5,POINT (43.5 42),190528,Georgia,372,Europe,2,2,10/20/1993 00:00:00,10/21/1993 00:00:00,6,5,0,0,11,11,11,372.0,-,41
194877,GEO-1993-1-259-322,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-05-19 SHELLING OF MEMORIAL SERVICE IN ABKHAZ WAR KILLS SEVEN.,-,-,-,itar-tass news agency,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,05/16/1993 00:00:00,05/16/1993 00:00:00,0,0,2,0,2,2,2,372.0,-,41
194878,GEO-1993-1-259-323,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-05-19 Georgia orders ceasefire in Abkhazia.,-,-,-,Georgian officials,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,05/19/1993 00:00:00,05/19/1993 00:00:00,0,0,2,1,3,3,3,372.0,-,41
194879,GEO-1993-1-259-341,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-07-07 ABKHAZ MILITARY SITUATION ON 5TH-6TH JULY.,-,-,-,Georgian military adviser,1,Shroma village,village of Shroma,Guria region,Ozurgeti district,41.979768,41.842424,POINT (41.842424 41.979768),189804,Georgia,372,Europe,1,1,07/05/1993 00:00:00,07/05/1993 00:00:00,0,0,0,30,30,30,30,372.0,-,41
194880,GEO-1993-1-259-342,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-07-07 ABKHAZ MILITARY SITUATION ON 5TH-6TH JULY.,-,-,-,Georgian defence ministry spokesman,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,07/06/1993 00:00:00,07/06/1993 00:00:00,0,0,2,0,2,2,2,372.0,-,41
194881,GEO-1993-1-259-343,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"Reuters 1993-07-07 Abkhazia conflict heating up, Shevardnadze says.",-,-,-,Georgian health ministry,4,Abkhazia region,-,Abkhazia region,-,43.0,41.5,POINT (41.5 43),191964,Georgia,372,Europe,2,2,07/02/1993 00:00:00,07/07/1993 00:00:00,58,150,0,0,208,208,208,372.0,-,41
194882,GEO-1993-1-289-387,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-24 Shevardnadze forces close on key Georgian town.,-,-,-,interior ministry spokesman,1,Abasha town,Abasha,Samegrelo-Zemo Svaneti rerion,Abasha district,42.20069,42.211357,POINT (42.211357 42.20069),190525,Georgia,372,Europe,1,1,10/24/1993 00:00:00,10/24/1993 00:00:00,0,20,0,0,20,20,20,372.0,-,41
194883,GEO-1993-1-289-388,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-28 Rebels hit back as Russians aid Georgia.,-,-,-,locals,1,Abasha town,Abasha,Samegrelo-Zemo Svaneti rerion,Abasha district,42.20069,42.211357,POINT (42.211357 42.20069),190525,Georgia,372,Europe,1,1,10/28/1993 00:00:00,10/28/1993 00:00:00,3,0,0,0,3,3,3,372.0,-,41
194884,GEO-1993-1-289-389,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-11-06 Georgian troops orderrebels to surrender.,-,-,-,defence ministry,5,Western Georgia,western Georgia,-,-,43.027653,41.388869,POINT (41.388869 43.027653),191963,Georgia,372,Europe,1,1,11/05/1993 00:00:00,11/05/1993 00:00:00,0,0,1,0,1,1,1,372.0,-,41
194889,GEO-1993-1-259-362,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-09-19 Abkhaz rebels shell Georgian troops.,-,-,-,Georgian spokesmen,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,09/19/1993 00:00:00,09/19/1993 00:00:00,0,0,0,7,7,7,7,372.0,-,41
194894,GEO-1993-1-259-297,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-01-07 Shevardnadze laughs off heart attack report.,-,-,-,itar-tass news agency,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,01/06/1993 00:00:00,01/06/1993 00:00:00,0,0,1,0,1,1,1,372.0,-,41
194901,GEO-1993-1-259-298,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-02-16,-,-,-,reports from Tblisi,3,Ochamchira district,Ochamchira district,Abkhazia region,Ochamchira district,42.916667,41.75,POINT (41.75 42.916667),191244,Georgia,372,Europe,1,1,02/14/1993 00:00:00,02/14/1993 00:00:00,0,5,0,0,5,5,5,372.0,-,41
194902,GEO-1993-1-259-300,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-03-14 Russian tv reports 12 killed by bomb in Sukhumi.,-,-,-,Russian TV,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,03/14/1993 00:00:00,03/14/1993 00:00:00,8,0,3,1,12,12,12,372.0,-,41
194903,GEO-1993-1-259-324,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"BBC 1993-06-03 GEORGIAN PARLIAMENT CALLS FOR ""EARLIEST POSSIBLE WITHDRAWAL"" OF RUSSIAN TROOPS.",-,-,-,the press centre of Georgian forces in Abkhazia,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,06/01/1993 00:00:00,06/01/1993 00:00:00,0,0,0,1,1,1,1,372.0,-,41
194904,GEO-1993-1-259-326,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"BBC 1993-06-03 GEORGIAN PARLIAMENT CALLS FOR ""EARLIEST POSSIBLE WITHDRAWAL"" OF RUSSIAN TROOPS.",-,-,-,press centre of Georgian armed forces in Abkhazia,1,Akhalsheni village,village of Akhalsheni,Guria region,Chokhatauri district,41.984477,42.208092,POINT (42.208092 41.984477),189805,Georgia,372,Europe,1,1,06/01/1993 00:00:00,06/01/1993 00:00:00,1,0,0,0,1,1,1,372.0,-,41
194905,GEO-1993-1-259-344,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-08 Georgia says 23 killed as rebels down helicopter.,-,-,-,"Sigua, Georgian PM and HQ of Abkhaz forces",4,Abkhazia region,-,Abkhazia region,-,43.0,41.5,POINT (41.5 43),191964,Georgia,372,Europe,2,2,07/02/1993 00:00:00,07/07/1993 00:00:00,72,0,0,0,72,542,72,372.0,-,41
194906,GEO-1993-1-259-365,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-11-01 ABKHAZ REPORTEDLY LAUNCH ATTACK ON MOUNTAIN VILLAGES IN SVANETI.,-,-,-,press service of the Georgian Interior Ministry,5,Svaneti region,"high mountain villages of so-called Abkhaz Svaneti - Azhara, Lata, Gentsvishi and Saken",-,-,42.916389,43.011389,POINT (43.011389 42.916389),191247,Georgia,372,Europe,1,1,10/29/1993 00:00:00,10/29/1993 00:00:00,1,0,0,0,1,3,1,372.0,-,41
194910,GEO-1993-1-259-366,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-11-25 Georgia says Abkhaz rebels launch attack.,-,-,-,Georgian defence ministry,1,Chkhalta village,village of Khalta,Abkhazia region,Gulripshi district,43.094317,41.674261,POINT (41.674261 43.094317),191964,Georgia,372,Europe,1,1,11/25/1993 00:00:00,11/25/1993 00:00:00,0,0,0,1,1,1,1,372.0,-,41
194911,GEO-1993-1-259-368,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-12-02 ABKHAZ AND GEORGIAN SOURCES DIFFER ON CONTROL OF VILLAGES IN ABKHAZ SVANETI.,-,-,-,press service of the [Georgian] Cabinet of Ministers,1,Lata village,village of Lata,Abkhazia region,Gulripshi district,43.032665,41.481101,POINT (41.481101 43.032665),191963,Georgia,372,Europe,2,2,11/28/1993 00:00:00,11/29/1993 00:00:00,0,0,2,0,2,2,2,372.0,-,41
194915,GEO-1993-1-259-301,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-04-14 Sukhumi hit by shelling in Abkhazia fighting.,-,-,-,itar-tass news agency,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,03/14/1993 00:00:00,03/14/1993 00:00:00,0,0,0,1,1,1,1,372.0,-,41
194916,GEO-1993-1-259-327,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"BBC 1993-06-04 GEORGIAN DEFENCE MINISTRY SAYS FRONT LINE SITUATION HAS ""SUBSTANTIALLY WORSENED"".",-,-,-,Georgian defence ministry,5,Gumista river,confrontation line (probably along Gumista river),Abkhazia region,-,43.054959,40.996664,POINT (40.996664 43.054959),191962,Georgia,372,Europe,2,2,05/31/1993 00:00:00,06/02/1993 00:00:00,29,0,0,0,29,29,29,372.0,-,41
194917,GEO-1993-1-259-345,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-07-10 REPORTS OF FIGHTING BETWEEN GEORGIANS AND ABKHAZ.,-,-,-,Georgian Radio,1,Agubedia village,"village of Agubedia, Gali district",Abkhazia region,Gali district,42.76816,41.669478,POINT (41.669478 42.76816),191244,Georgia,372,Europe,1,1,07/07/1993 00:00:00,07/07/1993 00:00:00,4,0,0,0,4,4,4,372.0,-,41
194918,GEO-1993-1-289-369,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-08-28 Ousted president's supporters seize Georgian towns.,-,-,-,interior ministry spokesman,1,Senaki town,town of Senaki,Samegrelo-Zemo Svaneti rerion,Senaki district,42.268889,42.079167,POINT (42.079167 42.268889),190525,Georgia,372,Europe,1,1,08/28/1993 00:00:00,08/28/1993 00:00:00,1,0,1,0,2,2,2,372.0,-,41
194919,GEO-1993-1-289-375,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-05 Georgian crisis deepens as rebels mount attacks.,-,-,-,Interior ministry,2,Poti town,near Poti,Samegrelo-Zemo Svaneti rerion,Poti district,42.141944,41.676389,POINT (41.676389 42.141944),190524,Georgia,372,Europe,1,1,10/05/1993 00:00:00,10/05/1993 00:00:00,1,0,0,0,1,1,1,372.0,-,41
194920,GEO-1993-1-289-376,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-05 Georgian crisis deepens as rebels mount attacks.,-,-,-,radio,1,Samtredia town,Samtredia,Imereti region,Samtredia district,42.159686,42.337775,POINT (42.337775 42.159686),190525,Georgia,372,Europe,1,1,10/05/1993 00:00:00,10/05/1993 00:00:00,0,0,1,0,1,1,1,372.0,-,41
194922,GEO-1993-1-259-356,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-26 Abkhazia accepts plan to end Georgian conflict.,-,-,-,Georgian radio,2,Sukhumi town,village south of Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,07/26/1993 00:00:00,07/26/1993 00:00:00,0,0,0,1,1,1,1,372.0,-,41
194925,GEO-1993-1-259-350,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-13 Georgia issues ultimatum to Abkhazian rebels.,-,-,-,press centre of Georgian armed forces in Abkhazia,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,07/13/1993 00:00:00,07/13/1993 00:00:00,0,0,1,0,1,1,1,372.0,-,41
194926,GEO-1993-1-259-351,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-07-16 CONTRADICTORY REPORTS ON SUCCESS OF GEORGIAN ULTIMATUM IN ABKHAZ WAR.,-,-,-,Abkhaz defence minister Sosnaliyev,2,Shroma village,near the villages of Shroma and Akhalsheni,Guria region,Ozurgeti district,41.979768,41.842424,POINT (41.842424 41.979768),189804,Georgia,372,Europe,1,1,07/14/1993 00:00:00,07/14/1993 00:00:00,0,40,0,0,40,50,40,372.0,-,41
194927,GEO-1993-1-259-352,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-07-16 CONTRADICTORY REPORTS ON SUCCESS OF GEORGIAN ULTIMATUM IN ABKHAZ WAR.,-,-,-,Russian TV,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,07/14/1993 00:00:00,07/14/1993 00:00:00,0,0,8,0,8,8,8,372.0,-,41
194928,GEO-1993-1-259-353,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-22 Georgia agrees to Russia's Abkhazian peace plan.,-,-,-,press centre of Georgian armed forces in Abkhazia,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,07/21/1993 00:00:00,07/21/1993 00:00:00,0,0,1,0,1,1,1,372.0,-,41
194929,GEO-1993-1-259-354,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-25 Shevardnadze flies to warzone as fighting flares.,-,-,-,Georgian military spokesman,2,Sukhumi town,village south of Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,07/25/1993 00:00:00,07/25/1993 00:00:00,0,10,0,0,10,10,10,372.0,-,41
194930,GEO-1993-1-259-346,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-10 Georgia says forces pushed back Abkhaz rebels.,-,-,-,Georgiam ministry statement,1,Tamysh village,"town of Tamysh, Ochamchire ryaon",Abkhazia region,Ochamchira district,42.7794,41.3756,POINT (41.3756 42.7794),191243,Georgia,372,Europe,1,1,07/10/1993 00:00:00,07/10/1993 00:00:00,0,100,0,0,100,100,100,372.0,-,41
194931,GEO-1993-1-259-348,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1992-07-12 GEORGIAN AND ABKHAZ SIDES GIVE CONTRADICTORY ACCOUNTS OF FIGHTING.,-,-,-,Abkhaz side,1,Shroma village,village of Shroma,Guria region,Ozurgeti district,41.979768,41.842424,POINT (41.842424 41.979768),189804,Georgia,372,Europe,1,1,07/11/1993 00:00:00,07/11/1993 00:00:00,0,0,0,0,0,150,0,372.0,-,41
